# Command: 
# structures were superimposed onto reference structure
# lag time set to 1 frames
# output dimension for PCA set to 2
# output dimension for TICA set to 2
# number of top principle components passed to time-lagged t-SNE set to 50
# output dimension for t-SNE and time-lagged t-SNE set to 2
# perplexity of t-SNE set to 10.000000
# perplexity of time-lagged t-SNE set to 10.000000
# early_exaggeration set to 12.000000
# structure_ID PCA1 PCA2 TICA1 TICA2 tSNE1 tSNE2 tltSNE1 tltSNE2
 5822 -5.703528 13.983727 0.088742 -0.312014 20.358021 -6.859744 -10.737239 -19.036282
 5823 -2.834529 16.469090 -0.526703 -0.471069 20.370644 -6.850820 -10.679882 -18.834007
 5824 -19.585062 8.883035 -0.232226 -1.200496 1.206954 -26.645256 -2.307198 -7.368266
 5825 -14.913897 20.533871 -0.378517 -0.604690 12.452493 -11.420137 -2.315747 -7.421583
 5826 -14.862167 18.546122 -0.276534 -0.288237 12.513635 -11.154985 -2.447159 -7.364130
 5827 -14.031962 18.058765 -0.272742 -0.220537 12.484324 -11.051317 -18.684610 -0.195838
 5828 -16.695223 15.472031 0.144996 -0.231167 12.148817 -10.874958 -18.781595 -0.205082
 5829 1.302236 18.197088 0.086005 -0.108472 14.293776 -7.967444 -19.911858 -1.044575
 5830 2.396259 15.964824 0.311535 0.403754 14.336577 -7.784692 -19.909706 -1.037823
 5831 10.319354 15.295043 0.641783 0.283615 66.008942 -10.547680 -19.908962 -1.037937
 5832 -3.140745 17.600731 0.328743 0.040817 30.581245 -13.825298 -20.951569 -1.205873
 5833 3.774409 23.535242 0.354849 0.084048 25.980452 -16.398809 -20.954374 -1.199623
 5834 -19.806870 3.161538 -0.022930 0.078724 24.573017 -54.135593 -20.665531 0.722872
 5835 -10.207822 1.313891 0.477917 -0.590272 67.166451 -20.664083 -20.748659 1.010936
 5836 7.815555 6.954075 0.730135 -0.095770 67.592766 -19.282284 -20.843729 1.301812
 5837 -18.967705 -0.764975 0.295194 -0.661283 24.160574 -53.817020 -20.929667 1.479369
 5838 -2.733891 7.477625 0.438210 -0.472919 67.142494 -19.318398 -20.945063 1.508830
 5839 -3.242529 12.757583 0.410343 -0.488306 47.998325 -6.160477 -50.672356 -24.892584
 5840 -12.076844 8.180306 -0.144762 -0.035853 23.875135 -53.362072 -50.719456 -24.940662
 5841 -4.036598 16.998362 0.235801 -0.329473 12.873204 -9.458270 -50.752708 -24.976419
 5842 -20.962152 4.017252 -0.114519 0.030655 23.976345 -53.534866 -51.103344 -25.355450
 5843 -8.454442 18.506132 -0.321953 -0.049383 13.151234 -9.543057 -51.296230 -25.552816
 5844 -5.252933 18.102619 -0.217921 0.311748 13.370736 -9.402079 -51.503132 -25.717512
 5845 5.327684 10.733105 0.091648 0.373774 -3.678559 -0.175959 -52.338619 -25.965342
 5846 -3.699539 18.316809 0.154780 0.071257 14.293952 -9.265037 -52.455650 -26.148352
 5847 -4.970691 6.013947 0.189892 0.339396 -5.615899 -1.347757 -52.503696 -26.605639
 5848 -4.010189 10.269739 -0.188581 0.358883 -5.423080 -1.376691 -52.442822 -26.695492
 5849 -6.222495 7.859383 -0.411769 0.493846 -5.409479 -1.366441 -52.217949 -26.633078
 5850 3.184471 8.079158 -0.324651 0.626318 -3.773673 -0.625831 -52.083313 -26.626471
 5851 -8.078948 -2.013334 -0.550011 0.551913 -13.226601 0.389462 -55.530830 -31.625181
 5852 -3.689337 -4.499251 0.008243 0.353087 -13.297260 0.561282 -55.464230 -31.761396
 5853 0.284437 -1.448992 -0.322992 0.571577 -13.316713 0.699390 -55.610332 -31.617893
 5854 -1.705745 -3.758080 0.014405 0.562291 -13.222846 0.566704 -56.489586 -30.958662
 5855 -4.729976 -1.104591 -0.113013 0.594762 -12.464940 -0.330802 -57.220097 -30.695751
 5856 -3.951548 -3.432502 0.063125 0.415659 -12.468644 -0.302221 -57.362553 -30.697670
 5857 -3.449748 -2.494088 -0.070481 0.399251 -12.415133 -0.365631 -57.420212 -30.683765
 5858 -5.259637 0.746138 0.095050 0.597445 -10.039521 -1.558349 -57.435200 -30.504717
 5859 -5.866555 0.032625 0.005752 0.582628 -10.375974 -1.610283 -57.252163 -29.997908
 5860 -8.960922 -3.999893 -0.105936 0.516808 -10.877420 -1.645461 -56.895664 -29.801315
 5861 -8.786115 -2.832440 -0.164852 0.876547 -11.420861 -1.314595 -56.832771 -29.695953
 5862 -8.712702 -2.842111 -0.193541 1.082317 -11.091510 -1.560578 -56.738091 -29.616617
 5863 -7.789453 -2.010760 -0.146943 0.696602 -10.874173 -1.638139 -56.750004 -29.634825
 5864 -12.834444 -2.028567 0.106014 0.265152 -24.142929 -30.137257 -55.613869 -29.658998
 5865 -10.659186 0.542249 -0.208215 0.487070 -10.603763 -1.635881 -55.537178 -29.683216
 5866 -9.777525 2.667240 -0.453419 0.772728 -8.181142 -1.506924 -53.970261 -29.149096
 5867 -4.398549 5.710080 -0.215136 0.712693 -7.065570 -1.265245 -53.840927 -29.196070
 5868 -2.127755 2.422762 -0.323450 0.847401 -7.062403 -1.025499 -53.670059 -29.233860
 5869 -7.042041 5.144114 -0.367469 0.689708 -6.740519 -1.441290 -53.345078 -29.243244
 5870 -2.050984 8.405172 -0.259549 0.485639 -3.264128 -1.950491 -52.560474 -29.496935
 5871 9.653378 9.540962 -0.448535 0.384893 40.641888 5.309087 -52.132843 -29.600039
 5872 -1.854198 10.428644 -0.509597 0.398657 -3.120689 -2.045436 -51.842976 -29.726257
 5873 -8.548535 7.519743 -0.482107 0.512660 -2.561726 -3.411627 -51.515495 -29.921526
 5874 -8.367596 7.778528 -0.696528 0.442683 -2.558729 -3.433154 -51.493320 -29.969788
 5875 -3.331637 11.603808 -0.349012 0.725059 -3.245613 -2.145973 -51.562511 -29.972631
 5876 2.187886 -3.352977 -0.566783 0.639121 -11.205776 3.290822 -50.751472 -30.452843
 5877 7.050389 3.507603 -0.049113 0.530303 -10.422979 4.200265 -49.682190 -31.024405
 5878 5.003055 -2.908957 0.089925 0.602186 -10.348330 3.955573 -49.338306 -31.227818
 5879 2.985651 2.379998 0.119584 0.490269 -9.460150 3.744601 -48.878284 -31.525877
 5880 0.497082 -0.280729 0.362084 0.422025 -8.914382 3.471855 -48.538429 -31.786264
 5881 4.535671 -2.343194 0.200624 0.410094 -10.484182 3.802444 -48.292404 -31.909899
 5882 2.878218 0.572577 0.223092 0.479910 -10.204796 3.869226 -47.924534 -31.916357
 5883 -1.522933 -2.407407 0.027458 0.634920 -8.307637 2.953954 -47.910564 -31.948132
 5884 -0.814522 -2.865227 0.102040 0.683140 -7.871044 1.815497 -47.688026 -32.319221
 5885 -5.202597 -1.440515 -0.135551 0.620770 -7.769803 1.416846 -47.569813 -32.574203
 5886 -5.620391 2.155605 -0.133173 0.193955 -7.607785 0.918466 -47.354298 -33.037918
 5887 -1.383593 5.565294 -0.117974 0.251908 -7.486054 0.817842 -47.228195 -32.992420
 5888 -0.944826 -0.748411 -0.071129 0.752944 -8.139838 2.877101 -47.214840 -32.344559
 5889 -0.983803 -4.023791 -0.079961 0.601051 -8.050132 2.817768 -46.946785 -32.180557
 5890 -0.758546 -4.303741 -0.034439 0.803704 -8.063400 2.887649 -46.785156 -32.122707
 5891 -3.561650 -1.610736 0.192815 0.600466 -7.793231 3.109200 -46.781818 -32.440674
 5892 1.501535 -1.890009 0.101460 0.263774 -3.895023 43.776836 -44.611961 -32.007225
 5893 5.453049 2.398436 -0.005685 0.460069 -3.709752 43.812958 -44.740665 -32.028095
 5894 6.602449 1.705246 0.118110 0.121161 -3.518855 43.823360 -44.354118 -31.995358
 5895 4.508494 -0.688432 -0.027473 -0.588998 -3.264131 43.857437 -43.989761 -31.949795
 5896 8.337841 -1.389868 0.051995 -0.312339 -2.737205 43.696335 -43.602608 -31.882364
 5897 4.540073 -1.521325 0.055757 0.056284 -2.491957 43.635895 -43.365402 -31.842949
 5898 11.580066 -0.317877 0.189710 -0.075827 27.756954 59.394291 -42.984795 -31.758661
 5899 11.120297 -0.205702 -0.073356 -0.397651 27.751738 59.413296 -42.706104 -31.700453
 5900 11.426098 1.332577 0.180375 -0.149710 8.811581 49.068657 -9.362168 -19.570492
 5901 8.883459 13.113768 0.220304 0.088306 18.020176 10.571828 -9.387135 -19.504698
 5902 -2.041541 8.698070 0.599673 -0.235994 34.056583 -29.524113 -8.055696 -19.149618
 5903 -1.232082 12.229457 -0.074232 -0.377965 34.041145 -29.530329 -7.947168 -19.123190
 5904 -14.561494 7.353301 0.104852 -0.251431 -30.051104 -39.473698 3.031312 -32.175613
 5905 -12.706982 2.709374 -0.067042 -0.061837 -30.121120 -39.512428 3.161380 -32.405579
 5906 -7.197722 1.448504 0.003249 -0.063767 -19.809866 -2.970585 3.309592 -32.709759
 5907 -11.977805 6.903010 -0.121941 -0.345838 -19.659920 -2.848728 3.335982 -32.813255
 5908 -6.293135 5.746854 0.178809 -0.543215 -20.947063 -3.341579 3.800368 -33.091545
 5909 -9.045033 4.261973 0.098005 -0.236658 -19.956631 -3.171376 3.855602 -33.046249
 5910 -6.732056 0.190592 0.083106 -0.367477 -20.050413 -3.542368 3.909124 -32.964886
 5911 -6.941804 0.645708 -0.058271 -0.338123 -20.133028 -3.770799 3.903604 -32.821259
 5912 -9.548178 -2.024473 0.281485 -0.529339 -38.778236 -45.841202 5.532994 -31.512096
 5913 -16.840311 0.495673 0.019284 -0.531929 -38.777668 -45.851009 5.641480 -31.370468
 5914 -18.546011 2.132579 -0.154442 -0.849944 -31.680397 -50.115276 6.126548 -29.884565
 5915 -10.592265 -5.515270 -0.140646 -0.466434 -44.054127 -9.376123 6.214234 -29.566643
 5916 -4.871446 -2.699945 -0.081818 -0.506734 -44.001331 -9.465169 6.268461 -29.491907
 5917 1.162496 1.564292 -0.049769 -0.535806 -14.799578 95.323257 6.248662 -28.761957
 5918 -7.630918 -4.031196 -0.455173 -0.448934 -44.241039 -8.716785 6.187360 -28.473557
 5919 -7.349103 -2.397251 -0.158163 -0.525539 -44.256359 -8.514395 6.121994 -28.274321
 5920 -14.216214 -1.961423 -0.064035 -0.512172 -35.260338 -54.191525 5.953613 -27.927700
 5921 -21.300152 8.441371 -0.167348 -0.800702 0.608616 -28.347141 5.033260 -26.310425
 5922 -17.491859 11.206868 -0.357222 -1.252407 1.137171 -27.396490 4.905541 -26.061123
 5923 -16.804115 10.783054 -0.256748 -1.359771 1.192550 -27.516212 4.758651 -25.772324
 5924 -18.020506 12.061717 0.007507 -1.292441 1.138138 -27.443544 4.783840 -25.825180
 5925 -7.740001 21.300608 -0.108813 -1.078954 14.157461 -26.506567 4.405855 -25.100286
 5926 -12.196056 15.932664 -0.305267 -0.899448 14.113130 -26.504032 4.145203 -24.575603
 5927 -5.279460 14.577281 -0.082076 -1.003963 11.383864 -7.666434 3.980451 -24.225657
 5928 -2.320258 10.017191 0.092092 -0.188264 11.054471 -7.267321 3.485965 -22.999840
 5929 0.161334 7.479366 -0.247251 -0.141411 11.145885 -3.531603 3.540257 -22.828444
 5930 -4.061492 0.670325 -0.485827 -0.830519 -2.923043 3.005214 4.612122 -21.994932
 5931 -2.812765 -4.104330 -0.078558 -0.607936 -2.932113 3.006998 4.675168 -21.958626
 5932 6.339177 -1.818447 -0.282447 -0.135355 12.759378 39.013371 55.934029 -24.901840
 5933 6.295238 -3.298218 -0.098098 -0.527663 12.652227 39.103691 55.715263 -25.104427
 5934 4.924574 1.959549 -0.327198 -0.276997 13.087214 38.346512 55.557125 -25.105009
 5935 6.151914 4.420229 -0.316822 -0.468379 13.224725 38.132328 55.281940 -24.937424
 5936 12.640928 3.045075 -0.173286 -0.205611 14.328218 36.654186 55.290981 -24.916759
 5937 12.840382 4.373371 0.048484 -0.415386 14.365529 36.620171 55.401226 -24.826313
 5938 13.679811 5.303734 0.147487 -0.429156 14.400820 36.585339 55.902100 -24.182127
 5939 1.287565 8.582076 0.052485 -0.732184 2.641906 5.008183 55.972126 -24.056103
 5940 5.874321 -0.229762 -0.120159 -0.223215 11.880643 39.272663 56.532772 -24.536026
 5941 4.177071 -4.414218 -0.461932 -0.446503 11.004401 39.649502 57.594730 -24.773409
 5942 6.022665 -0.574445 -0.768727 -0.324722 10.689837 39.797489 57.869221 -24.805721
 5943 4.489165 -1.637116 -0.577447 -0.188184 10.398775 40.000381 58.092972 -24.822054
 5944 4.603980 -4.308706 -0.867937 0.172095 10.610564 40.169365 58.489235 -24.888712
 5945 5.699323 -1.463592 -0.327673 0.291620 10.518495 40.068684 58.797817 -24.869564
 5946 5.359490 -1.901841 -0.254591 0.232745 9.811171 39.856792 59.122505 -24.684160
 5947 5.967347 -0.815350 -0.135763 0.291865 9.759057 39.835651 59.368969 -24.584156
 5948 9.769598 1.456141 -0.196335 0.537736 9.212671 39.691185 59.553059 -24.509718
 5949 9.702542 2.522588 -0.378923 0.500123 9.187769 39.675888 59.660954 -24.422045
 5950 5.098512 0.154344 -0.323177 0.528343 9.720254 39.779743 59.871197 -24.158730
 5951 4.573884 0.400541 -0.175756 0.244630 14.239708 40.141693 60.581367 -23.120344
 5952 7.621017 -3.135218 -0.203759 -0.004035 15.002411 40.575340 60.780655 -22.956564
 5953 6.350502 -5.111271 -0.233597 0.135430 15.361737 40.696644 60.896130 -22.868422
 5954 7.965563 -5.603904 -0.216678 0.287984 15.978771 40.850792 61.205368 -22.634678
 5955 7.167508 -4.023810 -0.368085 0.554484 15.755806 40.840485 61.592861 -22.402544
 5956 6.903077 -4.290356 -0.343249 0.495369 15.940546 40.911648 61.817566 -22.279680
 5957 8.966315 -3.853702 -0.106945 0.356095 16.204424 41.037624 62.002117 -22.167177
 5958 9.078329 -3.563465 -0.182603 0.278619 16.266462 41.087646 62.143444 -22.126356
 5959 9.381221 -2.221962 0.148831 -0.050575 16.768734 41.401260 62.818642 -21.866272
 5960 9.824671 -1.502853 -0.211051 0.844785 14.962947 41.837418 62.838993 -21.874268
 5961 9.402110 -1.403937 -0.321253 0.650795 14.934637 41.815956 62.811768 -21.888939
 5962 5.377598 -4.210764 -0.195318 0.937319 13.951024 43.916824 64.662033 -21.332796
 5963 6.868201 -6.311061 0.097483 0.812222 14.409948 44.897324 64.855606 -21.270233
 5964 7.439961 -1.862274 -0.268862 1.217807 12.879173 43.208416 65.149734 -21.178616
 5965 7.067545 -1.163357 -0.269660 1.537802 12.905197 43.195251 65.371719 -21.107231
 5966 7.806720 -5.797108 -0.174984 1.019727 14.531784 44.258961 65.906136 -20.938463
 5967 7.758091 -5.080494 -0.509415 0.963195 14.426506 44.159294 66.063690 -20.886391
 5968 7.508110 -7.463841 -0.347090 0.794833 14.217685 44.860107 66.847160 -20.630770
 5969 5.991021 -6.486269 -0.225958 0.813557 13.879967 44.441608 67.060890 -20.553963
 5970 5.077562 -5.223845 -0.276342 1.018786 13.525537 44.216702 67.169327 -20.512474
 5971 5.247500 -6.905367 -0.335834 0.709026 13.715416 45.220844 67.208435 -20.510328
 5972 5.727618 -6.959963 -0.597676 0.996141 13.852454 45.231388 67.360443 -20.466688
 5973 7.029370 -7.079949 -0.535389 1.180227 13.887847 45.282913 67.601944 -20.382090
 5974 4.113390 -6.584101 -0.679249 1.726089 13.531468 45.197258 67.993187 -20.225679
 5975 4.603801 -5.032492 -0.731430 1.685380 12.846545 44.771320 68.506294 -20.006207
 5976 4.465683 -7.015167 -0.832394 1.594195 12.808791 44.770123 68.512039 -19.998077
 5977 4.753082 -1.515675 -0.921658 1.793228 12.365438 44.507149 68.763687 -19.895752
 5978 -6.275473 -3.925218 -0.696416 1.287881 -39.683468 4.021466 68.925369 -19.830065
 5979 -5.994044 2.207295 -0.226905 1.014665 -26.016396 7.876490 58.768753 29.253738
 5980 -6.304568 -5.125040 -0.073653 1.022601 -26.249746 7.902277 58.770283 29.270111
 5981 -4.082932 -6.540887 0.037247 1.211220 -46.963154 9.365628 -74.903397 72.046494
 5982 -3.877491 -8.225412 0.063234 0.849511 -46.970219 9.390734 -74.908867 72.057938
 5983 -5.555058 -9.545758 -0.127393 1.094234 -46.962627 9.384375 -74.946098 72.140602
 5984 -4.146921 -7.128645 -0.008339 0.872384 -13.811342 113.167976 -76.462494 73.975403
 5985 -4.452263 -6.037709 -0.334482 1.104764 -13.735025 113.139717 -76.742889 74.080826
 5986 -1.555689 -7.850279 -0.355370 1.272066 -14.498086 113.675659 -77.797943 74.973610
 5987 -1.272866 -7.177572 -0.333351 1.194058 -14.342463 113.620453 -77.746231 74.964211
 5988 -1.013140 -8.460110 -0.338686 1.072391 -14.522854 113.892548 -79.201538 74.752182
 5989 -2.214884 -9.942861 -0.192875 1.413529 -14.538840 114.070724 -79.243393 74.867920
 5990 -2.347659 -10.103493 -0.251095 1.085090 -15.496375 113.852837 -78.153519 75.018875
 5991 -2.096771 -8.301392 -0.343643 0.919815 -16.174412 114.267151 -79.629509 74.819588
 5992 -1.993764 -8.913150 -0.300819 1.007839 -16.372934 114.163803 -79.622650 74.872757
 5993 -2.117743 -9.829733 -0.325281 1.199295 -16.544724 114.259254 -79.309456 74.378426
 5994 -3.212633 -7.553228 -0.142666 0.919873 -17.084612 115.242226 -80.329430 75.015930
 5995 -4.050543 -8.492603 -0.374575 0.934037 -17.048693 115.144791 -81.283676 75.874123
 5996 -3.907386 -8.242718 -0.292993 1.185633 -17.013266 115.114861 -81.291016 75.937813
 5997 -4.052147 -8.757471 -0.330031 1.078187 -16.954762 114.950287 -80.139229 76.153648
 5998 -2.955746 -7.666443 -0.053541 0.864811 -17.000759 112.908348 -79.691544 75.990067
 5999 -2.779288 -8.641985 0.017077 0.902985 -16.436382 113.299690 -79.670563 75.767380
 6000 -2.546843 -8.908709 -0.131872 0.973400 -16.382200 113.196716 -79.241669 75.941772
 6001 -3.181033 -9.171620 -0.165786 1.019742 -16.663815 113.137062 -79.404549 76.037857
 6002 -2.594896 -8.489705 0.188862 1.008644 -16.868210 112.989105 -79.178635 76.953239
 6003 -3.065272 -9.410240 -0.032303 0.947440 -16.982126 113.813919 -79.196381 77.040398
 6004 -3.967749 -10.126046 -0.028116 1.042002 -17.486712 113.249672 -79.193962 76.984612
 6005 -2.621603 -7.210891 -0.057482 0.886072 -17.158913 113.771713 -79.204224 77.084816
 6006 -4.095161 -8.628378 -0.042246 0.943473 -17.818323 113.593239 -78.787659 78.745117
 6007 -2.752034 -7.649548 -0.395519 1.030454 -4.775861 109.630333 -78.667686 78.890503
 6008 -2.119129 -6.325498 -0.406284 1.172884 -4.705298 109.557632 -77.393700 79.444077
 6009 -1.552897 -5.388581 -0.337006 0.700625 -4.303831 109.290718 -77.437424 79.459305
 6010 -1.579071 -5.416737 -0.157931 0.710524 -4.170395 109.184364 -77.336365 79.462936
 6011 -1.761399 -5.676288 -0.414179 1.100403 -4.479588 109.422256 -77.045403 79.485748
 6012 -0.518966 -5.780174 -0.192843 1.112794 -3.641711 108.729233 -76.055588 79.479668
 6013 -0.730808 -6.719396 -0.068636 1.115607 -2.649364 108.288864 -74.709969 79.251297
 6014 -0.333095 -5.852807 0.074614 0.973949 -2.224143 108.059784 -74.619171 79.127151
 6015 -0.714646 -6.341673 0.035209 0.775253 -2.230987 108.014336 -74.538879 78.850380
 6016 0.212511 -6.330089 0.314530 0.499324 -1.754994 107.770615 -72.105644 78.468719
 6017 0.532283 -6.508162 0.196605 0.860734 -1.722456 107.783417 -71.704460 78.106583
 6018 -0.571897 -7.046158 0.138064 0.587112 -0.302720 109.675156 -70.362160 77.570274
 6019 -1.180799 -7.732224 0.172115 0.659205 -0.253824 109.673431 -70.274078 77.529396
 6020 -0.483530 -7.392101 0.105698 0.592043 -0.989458 109.715454 -70.295731 77.182114
 6021 -0.790674 -6.020044 0.100604 0.476066 -0.911031 109.717659 -70.330284 77.224091
 6022 -1.820644 -5.646703 -0.032679 0.280913 -0.947059 109.789536 -70.264351 77.271667
 6023 -1.614966 -5.030410 -0.185700 0.610843 -2.193211 109.048851 -71.405968 76.889130
 6024 -2.611158 -5.275930 -0.454965 0.664155 -2.106743 109.974014 -71.323532 76.862694
 6025 0.152452 -6.800663 -0.226394 0.890877 -2.553599 108.474373 -72.001305 76.748177
 6026 -0.693183 -7.233113 -0.347974 0.927714 -2.599398 108.694046 -72.072662 76.703346
 6027 -1.761263 -5.048356 -0.256814 0.925632 -2.439810 108.968956 -74.408325 79.395348
 6028 -1.541573 -5.937628 -0.097725 0.745445 -3.468539 108.308868 -74.156166 79.411255
 6029 -0.024202 -5.632427 0.341309 0.277292 -0.943786 105.796036 -73.697365 78.132675
 6030 0.297655 -5.249117 0.417234 -0.020311 -0.813375 105.785309 -73.858376 77.485313
 6031 2.127663 -5.463633 0.278194 0.171018 -0.758974 105.768715 -73.841667 77.379265
 6032 -0.432650 -4.072018 0.344465 0.121702 -0.807560 105.819839 -73.896233 77.541954
 6033 -3.074085 -8.341475 0.101421 0.040169 -4.502179 105.455116 -71.359909 81.237083
 6034 -3.939620 -3.642156 0.136606 -0.027898 -4.516293 104.621109 -71.332672 81.223602
 6035 -4.349668 -7.185549 0.123585 0.553105 -4.417359 104.949135 -71.370125 81.197739
 6036 -2.745472 -8.378464 -0.010327 0.417436 -4.355923 105.687798 -71.882393 80.106583
 6037 -1.567091 -6.288362 -0.097081 -0.014533 -4.310728 106.027046 -71.903107 80.075592
 6038 -2.416199 -6.484203 0.237812 0.384381 -4.012573 105.110832 -73.051750 80.051598
 6039 -1.597371 -6.238873 0.296060 0.263460 -3.371556 106.299629 -73.101959 80.152275
 6040 -2.390639 -6.937107 -0.019023 0.431772 -4.138847 105.827415 -73.059906 80.249298
 6041 -0.813774 -6.342198 0.260542 0.319580 -3.315537 106.250511 -72.898987 80.397476
 6042 -1.577158 -4.686935 0.211869 0.201768 -3.314924 106.456520 -72.752510 80.699448
 6043 -1.755090 -3.755462 0.289867 0.019076 -7.065548 104.216049 -69.133217 82.450165
 6044 -2.035192 -4.071143 0.396359 -0.158191 -7.122037 104.185234 -69.110107 82.470444
 6045 -2.935369 -3.416181 0.134651 0.290496 -8.621078 103.394104 -66.998627 84.209572
 6046 -2.867439 -3.087915 -0.247531 0.203519 -8.711390 103.350563 -66.584007 84.539009
 6047 -2.069433 -4.370019 -0.314424 0.405720 -9.968011 102.742218 -66.048874 84.852768
 6048 -0.680320 -2.232524 -0.256874 0.169848 -10.083190 102.635788 -66.011101 84.885872
 6049 -2.304070 -2.952699 -0.090949 0.012399 -10.731010 101.932312 -65.384216 85.896507
 6050 -0.624072 -2.209906 -0.013619 -0.027313 -10.666662 101.901535 -65.371841 85.835602
 6051 -2.185084 -2.468669 -0.086796 0.519547 -11.268608 102.523132 -65.229424 85.463257
 6052 -2.594477 -1.400280 -0.194272 0.179118 -11.440621 102.597778 -65.222183 85.221252
 6053 -3.021871 -4.843950 -0.256325 0.338434 -12.004363 103.235153 -65.141876 85.211281
 6054 -3.675179 -3.727218 0.010251 0.240102 -11.839033 102.446548 -64.924538 85.588921
 6055 -0.768373 -4.201449 -0.242686 0.148340 -12.780070 102.477814 -63.921806 86.882057
 6056 -1.146752 -2.796508 0.143822 -0.030649 -12.890877 102.398399 -63.857029 86.957497
 6057 0.234510 -3.747850 0.151475 -0.122169 -13.050987 102.420319 -63.710133 87.089874
 6058 -0.409379 -4.754621 0.249740 -0.142880 -13.470636 102.583923 -63.630569 87.163673
 6059 -0.561022 -6.029320 -0.011094 0.053732 -13.371579 102.199425 -63.367008 87.436508
 6060 -1.470376 -7.080450 -0.156424 0.039118 -13.832440 102.353729 -63.224159 87.574776
 6061 -2.372643 -7.373022 -0.244796 0.177398 -14.405786 102.001106 -63.016628 87.792419
 6062 -1.966331 -6.889958 -0.252736 0.450530 -14.489914 101.975677 -62.784763 88.057823
 6063 -2.334975 -6.419812 -0.344313 0.281216 -14.424879 101.935104 -62.590969 88.288979
 6064 -1.456886 -4.774287 -0.207171 0.029279 -13.387781 101.971878 -62.515556 88.397697
 6065 -1.558817 -6.618997 -0.030659 0.093863 -15.034099 101.775055 -62.292690 88.647446
 6066 -2.831577 -6.362155 -0.246692 0.295545 -15.419456 101.774933 -62.224712 88.708534
 6067 -0.702827 -5.902685 -0.372848 0.574173 -15.712900 101.728447 -61.808178 89.138451
 6068 -0.537088 -5.425911 -0.025674 0.189626 -16.020390 99.971107 -61.549057 89.513741
 6069 -1.374554 -6.487347 -0.061979 -0.069511 -15.653729 100.645203 -61.477169 89.555687
 6070 -0.166807 -6.589257 0.095419 0.069873 -15.887859 100.274521 -61.508572 89.988434
 6071 0.998160 -7.247099 -0.075697 0.386699 -15.984270 100.051109 -61.433041 90.527260
 6072 0.440261 -3.835638 -0.011537 0.252608 -15.972644 98.239578 -61.343517 90.939827
 6073 0.161554 -2.637984 -0.086957 0.149788 -16.020374 97.796295 -61.311901 91.092422
 6074 0.480672 -2.004405 0.060455 0.349027 -16.234362 97.376114 -60.574413 92.794174
 6075 1.936900 -2.927357 0.039964 -0.129836 -16.160658 96.865562 -60.313229 93.060043
 6076 0.222808 -2.356220 -0.066609 -0.065504 -16.259129 97.105392 -60.322552 93.084435
 6077 2.161396 -0.920879 -0.092605 -0.197386 -16.550222 97.151962 -60.403881 93.163109
 6078 -0.316291 -2.038042 -0.085439 0.262717 -16.173256 97.454742 -60.107273 93.061966
 6079 -1.337289 -3.674900 -0.059968 0.295770 -16.374010 97.296921 -60.139187 93.094582
 6080 1.091886 0.316092 -0.041307 -0.052055 -16.183554 96.690994 -60.233547 93.113396
 6081 -0.355508 -0.939198 -0.246734 -0.167853 -15.748948 96.443405 -59.635624 93.138618
 6082 0.015842 -1.463805 -0.057348 -0.353100 -15.524571 96.179848 -59.079937 93.157700
 6083 4.040313 1.506204 -0.076833 -0.596617 -14.984269 95.606842 -58.651669 93.234901
 6084 1.610157 -0.246974 -0.259379 -0.073506 -14.864462 95.944725 -58.439983 93.251106
 6085 3.137203 -0.532576 0.067391 -0.068017 -14.115470 96.781364 -58.033375 93.255707
 6086 -0.557761 -4.539355 -0.020712 0.068160 -12.991012 99.133743 -57.118027 93.189987
 6087 -0.889150 -4.574767 0.176524 0.205082 -12.961246 99.199921 -57.026680 93.192520
 6088 0.711871 -0.310109 0.059267 -0.043931 -14.084015 96.758636 -57.679840 93.244102
 6089 -1.674247 -0.691170 -0.034930 0.159845 -7.175347 94.228294 -52.475475 99.652275
 6090 0.614856 1.231634 -0.058849 -0.172548 -7.126263 93.392120 -52.368465 99.816391
 6091 -2.418710 -1.812345 -0.058181 0.007730 -6.868316 94.069733 -52.320206 100.178329
 6092 -1.960015 -2.917983 -0.068674 0.328374 -6.724873 94.021843 -52.491596 100.511017
 6093 -0.763371 -1.092697 0.008874 0.439475 -6.771700 93.977745 -52.527012 100.609184
 6094 -1.194833 -0.594391 0.085805 0.264339 -6.968370 93.765144 -52.394390 100.524040
 6095 -0.051530 0.026822 0.007097 0.513140 -7.019147 93.428490 -52.243393 100.445892
 6096 -0.724784 -0.734612 0.102302 0.247200 -6.937656 93.613213 -52.262669 100.435890
 6097 -0.142515 0.226720 0.164835 0.010130 -6.996103 93.399269 -52.125660 100.344307
 6098 3.101122 2.482314 0.135884 -0.350883 -7.483580 92.382370 -50.770092 100.000031
 6099 7.542585 1.979756 0.082510 -0.359581 -7.285572 90.813080 -50.223499 99.906601
 6100 5.689111 1.626015 -0.114512 -0.325691 -7.323345 91.027863 -50.408077 99.937767
 6101 0.649522 2.624711 0.057265 -0.360279 -7.744689 92.148560 -50.101772 99.882141
 6102 5.357470 0.890803 0.254890 -0.356543 -7.365275 91.213036 -49.843357 99.832741
 6103 1.957896 5.139311 0.206934 -0.490697 -8.128815 92.266724 -49.643536 99.802032
 6104 12.049166 0.897882 -0.046545 -0.538883 -7.260819 90.676361 -49.732204 99.817848
